R9BHB  LON,LAT,size  -62.163777351379395 -38.71608853340149 1949
694.453695 693.5364420761864 -888 -168.47743992376917 274.28787714407844
694.456028 693.5387750761863 -907 -168.49643992376917 274.26887714407843
694.456153 693.5389000761863 -1024 -168.61343992376916 274.1518771440784
694.45632 693.5390670761864 -1280 -168.86943992376916 273.89587714407844
694.456987 693.5397340761864 -1696 -169.28543992376916 273.4798771440784
694.457653 693.5404000761864 -1536 -169.12543992376916 273.6398771440784
694.457862 693.5406090761863 -1156 -168.74543992376917 274.0198771440784
694.480153 693.5629000761863 -1249 -168.83843992376916 273.9268771440784
694.48082 693.5635670761864 -1024 -168.61343992376916 274.1518771440784
694.483028 693.5657750761864 898 -166.69143992376917 276.07387714407844
694.483778 693.5665250761864 1024 -166.56543992376916 276.1998771440784
694.484403 693.5671500761864 1296 -166.29343992376917 276.4718771440784
694.484862 693.5676090761864 1280 -166.30943992376916 276.4558771440784
694.484987 693.5677340761864 1024 -166.56543992376916 276.1998771440784
694.501361 693.5841080761863 -941 -168.53043992376917 274.23487714407844
694.501445 693.5841920761864 -1024 -168.61343992376916 274.1518771440784
694.501653 693.5844000761864 -1280 -168.86943992376916 273.89587714407844
694.501945 693.5846920761863 -1536 -169.12543992376916 273.6398771440784
694.502236 693.5849830761864 -1792 -169.38143992376916 273.38387714407844
694.502445 693.5851920761863 -2048 -169.63743992376916 273.1278771440784
694.503236 693.5859830761864 -2904 -170.49343992376916 272.2718771440784
694.504236 693.5869830761864 -2560 -170.14943992376917 272.6158771440784
694.504403 693.5871500761864 -2048 -169.63743992376916 273.1278771440784
694.504611 693.5873580761863 -1536 -169.12543992376916 273.6398771440784
694.504861 693.5876080761864 -1280 -168.86943992376916 273.89587714407844
694.505111 693.5878580761864 -1024 -168.61343992376916 274.1518771440784
694.510361 693.5931080761864 1024 -166.56543992376916 276.1998771440784
694.511361 693.5941080761863 1344 -166.24543992376917 276.5198771440784
694.511903 693.5946500761863 1204 -166.38543992376916 276.3798771440784
694.516486 693.5992330761864 926 -166.66343992376918 276.1018771440784
694.516695 693.5994420761864 1040 -166.54943992376917 276.21587714407843
694.529903 693.6126500761864 -897 -168.48643992376915 274.2788771440784
694.530028 693.6127750761864 -1024 -168.61343992376916 274.1518771440784
694.530236 693.6129830761863 -1280 -168.86943992376916 273.89587714407844
694.531153 693.6139000761864 -1536 -169.12543992376916 273.6398771440784
694.533528 693.6162750761864 -2024 -169.61343992376916 273.1518771440784
694.534153 693.6169000761863 -1536 -169.12543992376916 273.6398771440784
694.534445 693.6171920761864 -1280 -168.86943992376916 273.89587714407844
694.534986 693.6177330761864 -1024 -168.61343992376916 274.1518771440784
694.535153 693.6179000761864 -768 -168.35743992376916 274.40787714407844
694.53657 693.6193170761863 901 -166.68843992376915 276.0768771440784
694.536778 693.6195250761864 1024 -166.56543992376916 276.1998771440784
694.537403 693.6201500761864 1280 -166.30943992376916 276.4558771440784
694.538195 693.6209420761863 1744 -165.84543992376916 276.91987714407844
694.540528 693.6232750761864 1536 -166.05343992376916 276.7118771440784
694.541028 693.6237750761863 1280 -166.30943992376916 276.4558771440784
694.541861 693.6246080761864 1024 -166.56543992376916 276.1998771440784
694.548986 693.6317330761864 -898 -168.48743992376916 274.2778771440784
694.549111 693.6318580761864 -1024 -168.61343992376916 274.1518771440784
694.549736 693.6324830761864 -1468 -169.05743992376915 273.7078771440784
694.550695 693.6334420761864 -1280 -168.86943992376916 273.89587714407844
694.551986 693.6347330761864 -1024 -168.61343992376916 274.1518771440784
694.555486 693.6382330761863 921 -166.66843992376917 276.0968771440784
694.555903 693.6386500761863 1232 -166.35743992376916 276.40787714407844
694.556403 693.6391500761864 1024 -166.56543992376916 276.1998771440784
694.558153 693.6409000761863 -917 -168.50643992376916 274.25887714407844
694.558695 693.6414420761863 -1208 -168.79743992376916 273.9678771440784
694.559278 693.6420250761863 -1024 -168.61343992376916 274.1518771440784
694.561195 693.6439420761864 929 -166.66043992376916 276.1048771440784
694.56132 693.6440670761864 1024 -166.56543992376916 276.1998771440784
694.56182 693.6445670761864 1460 -166.12943992376916 276.6358771440784
694.562903 693.6456500761864 1280 -166.30943992376916 276.4558771440784
694.56307 693.6458170761864 1024 -166.56543992376916 276.1998771440784
694.566445 693.6491920761864 -914 -168.50343992376915 274.2618771440784
694.566653 693.6494000761863 -1024 -168.61343992376916 274.1518771440784
694.567278 693.6500250761864 -1452 -169.04143992376916 273.7238771440784
694.567945 693.6506920761864 -1280 -168.86943992376916 273.89587714407844
694.56807 693.6508170761864 -916 -168.50543992376916 274.2598771440784
694.585403 693.6681500761864 -933 -168.52243992376916 274.2428771440784
694.585528 693.6682750761863 -1024 -168.61343992376916 274.1518771440784
694.585778 693.6685250761864 -1280 -168.86943992376916 273.89587714407844
694.586028 693.6687750761864 -1536 -169.12543992376916 273.6398771440784
694.586361 693.6691080761864 -1792 -169.38143992376916 273.38387714407844
694.586653 693.6694000761863 -2048 -169.63743992376916 273.1278771440784
694.58732 693.6700670761863 -2664 -170.25343992376915 272.5118771440784
694.587903 693.6706500761863 -2560 -170.14943992376917 272.6158771440784
694.588111 693.6708580761864 -2048 -169.63743992376916 273.1278771440784
694.58832 693.6710670761863 -1536 -169.12543992376916 273.6398771440784
694.588486 693.6712330761864 -1280 -168.86943992376916 273.89587714407844
694.588653 693.6714000761864 -1024 -168.61343992376916 274.1518771440784
694.588736 693.6714830761864 -768 -168.35743992376916 274.40787714407844
694.589736 693.6724830761864 904 -166.68543992376917 276.0798771440784
694.58982 693.6725670761864 1024 -166.56543992376916 276.1998771440784
694.589986 693.6727330761863 1280 -166.30943992376916 276.4558771440784
694.591403 693.6741500761864 1588 -166.00143992376917 276.76387714407844
694.594153 693.6769000761864 1536 -166.05343992376916 276.7118771440784
694.594445 693.6771920761863 1280 -166.30943992376916 276.4558771440784
694.602903 693.6856500761863 -1280 -168.86943992376916 273.89587714407844
694.603861 693.6866080761864 -1604 -169.19343992376918 273.5718771440784
694.604528 693.6872750761863 -890 -168.47943992376915 274.2858771440784
694.611653 693.6944000761864 -925 -168.51443992376917 274.2508771440784
694.611778 693.6945250761863 -1024 -168.61343992376916 274.1518771440784
694.61207 693.6948170761864 -1280 -168.86943992376916 273.89587714407844
694.613153 693.6959000761864 -1536 -169.12543992376916 273.6398771440784
694.613736 693.6964830761864 -1840 -169.42943992376917 273.33587714407844
694.614403 693.6971500761864 -1536 -169.12543992376916 273.6398771440784
694.614653 693.6974000761863 -1280 -168.86943992376916 273.89587714407844
694.614861 693.6976080761864 -1024 -168.61343992376916 274.1518771440784
694.614945 693.6976920761864 -768 -168.35743992376916 274.40787714407844
694.616236 693.6989830761863 937 -166.65243992376915 276.1128771440784
694.61632 693.6990670761863 1024 -166.56543992376916 276.1998771440784
694.616486 693.6992330761864 1280 -166.30943992376916 276.4558771440784
694.617195 693.6999420761864 1636 -165.95343992376917 276.81187714407844
694.618611 693.7013580761864 1536 -166.05343992376916 276.7118771440784
694.618945 693.7016920761864 1280 -166.30943992376916 276.4558771440784
694.619111 693.7018580761863 1024 -166.56543992376916 276.1998771440784
694.623486 693.7062330761863 -912 -168.50143992376917 274.26387714407844
694.624195 693.7069420761864 -1124 -168.71343992376916 274.0518771440784
694.624778 693.7075250761864 -1024 -168.61343992376916 274.1518771440784
694.62657 693.7093170761864 905 -166.68443992376916 276.0808771440784
694.627278 693.7100250761864 1256 -166.33343992376916 276.4318771440784
694.627986 693.7107330761863 1024 -166.56543992376916 276.1998771440784
694.631528 693.7142750761864 -923 -168.51243992376916 274.2528771440784
694.631653 693.7144000761864 -1024 -168.61343992376916 274.1518771440784
694.63182 693.7145670761863 -1280 -168.86943992376916 273.89587714407844
694.631986 693.7147330761863 -1536 -169.12543992376916 273.6398771440784
694.632111 693.7148580761864 -1792 -169.38143992376916 273.38387714407844
694.632278 693.7150250761864 -2048 -169.63743992376916 273.1278771440784
694.632528 693.7152750761863 -2560 -170.14943992376917 272.6158771440784
694.63282 693.7155670761864 -3072 -170.66143992376917 272.1038771440784
694.63357 693.7163170761863 -3672 -171.26143992376916 271.5038771440784
694.634195 693.7169420761863 -3072 -170.66143992376917 272.1038771440784
694.634445 693.7171920761864 -2560 -170.14943992376917 272.6158771440784
694.634653 693.7174000761863 -2048 -169.63743992376916 273.1278771440784
694.634778 693.7175250761863 -1536 -169.12543992376916 273.6398771440784
694.634861 693.7176080761864 -1280 -168.86943992376916 273.89587714407844
694.634986 693.7177330761864 -1024 -168.61343992376916 274.1518771440784
694.635111 693.7178580761864 -768 -168.35743992376916 274.40787714407844
694.636195 693.7189420761864 768 -166.82143992376916 275.9438771440784
694.63632 693.7190670761863 896 -166.69343992376918 276.0718771440784
694.640278 693.7230250761863 1204 -166.38543992376916 276.3798771440784
694.641903 693.7246500761863 1024 -166.56543992376916 276.1998771440784
694.652861 693.7356080761864 -1024 -168.61343992376916 274.1518771440784
694.653445 693.7361920761864 -1384 -168.97343992376915 273.7918771440784
694.653986 693.7367330761864 -1280 -168.86943992376916 273.89587714407844
694.659945 693.7426920761864 897 -166.69243992376917 276.0728771440784
694.660445 693.7431920761863 1036 -166.55343992376916 276.2118771440784
694.660945 693.7436920761863 1024 -166.56543992376916 276.1998771440784
694.663028 693.7457750761864 -919 -168.50843992376917 274.25687714407843
694.663403 693.7461500761864 -1056 -168.64543992376917 274.11987714407843
694.66382 693.7465670761864 -1024 -168.61343992376916 274.1518771440784
694.666195 693.7489420761864 921 -166.66843992376917 276.0968771440784
694.666611 693.7493580761864 1112 -166.47743992376917 276.28787714407844
694.66732 693.7500670761864 1024 -166.56543992376916 276.1998771440784
694.67182 693.7545670761864 -905 -168.49443992376916 274.27087714407844
694.671986 693.7547330761863 -1024 -168.61343992376916 274.1518771440784
694.672278 693.7550250761864 -1280 -168.86943992376916 273.89587714407844
694.67257 693.7553170761863 -1536 -169.12543992376916 273.6398771440784
694.67282 693.7555670761864 -1792 -169.38143992376916 273.38387714407844
694.673903 693.7566500761864 -2536 -170.12543992376916 272.6398771440784
694.674695 693.7574420761864 -2048 -169.63743992376916 273.1278771440784
694.674903 693.7576500761863 -1536 -169.12543992376916 273.6398771440784
694.67507 693.7578170761864 -1280 -168.86943992376916 273.89587714407844
694.67532 693.7580670761864 -876 -168.46543992376917 274.29987714407844
694.676736 693.7594830761864 -1080 -168.66943992376918 274.09587714407843
694.677153 693.7599000761863 -879 -168.46843992376915 274.2968771440784
694.67882 693.7615670761863 -941 -168.53043992376917 274.23487714407844
694.678903 693.7616500761864 -1024 -168.61343992376916 274.1518771440784
694.679111 693.7618580761864 -1280 -168.86943992376916 273.89587714407844
694.67957 693.7623170761864 -1556 -169.14543992376917 273.61987714407843
694.680028 693.7627750761864 -1536 -169.12543992376916 273.6398771440784
694.680195 693.7629420761864 -1280 -168.86943992376916 273.89587714407844
694.681195 693.7639420761864 1280 -166.30943992376916 276.4558771440784
694.68132 693.7640670761864 1536 -166.05343992376916 276.7118771440784
694.681945 693.7646920761864 1976 -165.61343992376916 277.1518771440784
694.682611 693.7653580761863 1792 -165.79743992376916 276.9678771440784
694.682778 693.7655250761863 1412 -166.17743992376916 276.5878771440784
694.684903 693.7676500761863 948 -166.64143992376916 276.1238771440784
694.684986 693.7677330761863 1024 -166.56543992376916 276.1998771440784
694.685153 693.7679000761864 1280 -166.30943992376916 276.4558771440784
694.685361 693.7681080761863 1536 -166.05343992376916 276.7118771440784
694.68557 693.7683170761863 1792 -165.79743992376916 276.9678771440784
694.685861 693.7686080761864 2048 -165.54143992376916 277.2238771440784
694.686653 693.7694000761863 2600 -164.98943992376917 277.77587714407844
694.688195 693.7709420761863 2560 -165.02943992376916 277.7358771440784
694.688445 693.7711920761864 2048 -165.54143992376916 277.2238771440784
694.688736 693.7714830761863 1792 -165.79743992376916 276.9678771440784
694.689736 693.7724830761864 1018 -166.57143992376916 276.1938771440784
694.690153 693.7729000761864 896 -166.69343992376918 276.0718771440784
694.692236 693.7749830761863 -971 -168.56043992376917 274.2048771440784
694.692278 693.7750250761864 -1024 -168.61343992376916 274.1518771440784
694.692403 693.7751500761864 -1280 -168.86943992376916 273.89587714407844
694.692528 693.7752750761864 -1536 -169.12543992376916 273.6398771440784
694.692653 693.7754000761863 -1792 -169.38143992376916 273.38387714407844
694.692778 693.7755250761863 -2048 -169.63743992376916 273.1278771440784
694.69307 693.7758170761864 -2560 -170.14943992376917 272.6158771440784
694.693778 693.7765250761863 -3336 -170.92543992376918 271.8398771440784
694.694528 693.7772750761864 -3072 -170.66143992376917 272.1038771440784
694.694778 693.7775250761864 -2560 -170.14943992376917 272.6158771440784
694.694903 693.7776500761863 -2048 -169.63743992376916 273.1278771440784
694.69507 693.7778170761864 -1536 -169.12543992376916 273.6398771440784
694.695486 693.7782330761863 -1080 -168.66943992376918 274.09587714407843
694.696486 693.7792330761864 -1344 -168.93343992376916 273.8318771440784
694.697028 693.7797750761864 -1280 -168.86943992376916 273.89587714407844
694.697236 693.7799830761863 -1024 -168.61343992376916 274.1518771440784
694.699653 693.7824000761864 1024 -166.56543992376916 276.1998771440784
694.699945 693.7826920761863 1280 -166.30943992376916 276.4558771440784
694.700736 693.7834830761864 1540 -166.04943992376917 276.71587714407843
694.701195 693.7839420761863 1536 -166.05343992376916 276.7118771440784
694.70132 693.7840670761864 1280 -166.30943992376916 276.4558771440784
694.712195 693.7949420761863 -938 -168.52743992376915 274.2378771440784
694.712278 693.7950250761863 -1024 -168.61343992376916 274.1518771440784
694.712486 693.7952330761864 -1280 -168.86943992376916 273.89587714407844
694.71282 693.7955670761863 -1536 -169.12543992376916 273.6398771440784
694.713111 693.7958580761864 -1792 -169.38143992376916 273.38387714407844
694.714028 693.7967750761863 -2504 -170.09343992376915 272.6718771440784
694.714861 693.7976080761864 -2048 -169.63743992376916 273.1278771440784
694.71507 693.7978170761863 -1536 -169.12543992376916 273.6398771440784
694.715278 693.7980250761864 -1280 -168.86943992376916 273.89587714407844
694.715486 693.7982330761864 -1024 -168.61343992376916 274.1518771440784
694.717986 693.8007330761864 1024 -166.56543992376916 276.1998771440784
694.718361 693.8011080761863 1280 -166.30943992376916 276.4558771440784
694.719945 693.8026920761864 1608 -165.98143992376916 276.7838771440784
694.720403 693.8031500761864 1536 -166.05343992376916 276.7118771440784
694.720528 693.8032750761863 1280 -166.30943992376916 276.4558771440784
694.721695 693.8044420761863 -932 -168.52143992376915 274.2438771440784
694.721778 693.8045250761863 -1024 -168.61343992376916 274.1518771440784
694.721986 693.8047330761864 -1280 -168.86943992376916 273.89587714407844
694.722153 693.8049000761864 -1536 -169.12543992376916 273.6398771440784
694.722361 693.8051080761863 -1792 -169.38143992376916 273.38387714407844
694.723028 693.8057750761864 -2272 -169.86143992376915 272.9038771440784
694.723736 693.8064830761864 -2048 -169.63743992376916 273.1278771440784
694.723945 693.8066920761863 -1536 -169.12543992376916 273.6398771440784
694.724153 693.8069000761864 -1280 -168.86943992376916 273.89587714407844
694.724445 693.8071920761863 -1024 -168.61343992376916 274.1518771440784
694.727236 693.8099830761863 1024 -166.56543992376916 276.1998771440784
694.72732 693.8100670761863 1280 -166.30943992376916 276.4558771440784
694.727486 693.8102330761864 1536 -166.05343992376916 276.7118771440784
694.727695 693.8104420761864 1792 -165.79743992376916 276.9678771440784
694.727861 693.8106080761863 2048 -165.54143992376916 277.2238771440784
694.728695 693.8114420761864 2648 -164.94143992376917 277.82387714407844
694.72957 693.8123170761863 2560 -165.02943992376916 277.7358771440784
694.729736 693.8124830761864 2048 -165.54143992376916 277.2238771440784
694.729861 693.8126080761864 1792 -165.79743992376916 276.9678771440784
694.730028 693.8127750761863 1536 -166.05343992376916 276.7118771440784
694.731986 693.8147330761864 -1536 -169.12543992376916 273.6398771440784
694.73207 693.8148170761864 -1792 -169.38143992376916 273.38387714407844
694.73282 693.8155670761863 -2480 -170.06943992376915 272.6958771440784
694.734861 693.8176080761864 -2048 -169.63743992376916 273.1278771440784
694.735111 693.8178580761863 -1500 -169.08943992376916 273.6758771440784
694.73907 693.8218170761863 -916 -168.50543992376916 274.2598771440784
694.739195 693.8219420761864 -1024 -168.61343992376916 274.1518771440784
694.739528 693.8222750761863 -1280 -168.86943992376916 273.89587714407844
694.73982 693.8225670761864 -1536 -169.12543992376916 273.6398771440784
694.74007 693.8228170761863 -1792 -169.38143992376916 273.38387714407844
694.740236 693.8229830761863 -2048 -169.63743992376916 273.1278771440784
694.740445 693.8231920761864 -2560 -170.14943992376917 272.6158771440784
694.740611 693.8233580761863 -3072 -170.66143992376917 272.1038771440784
694.740778 693.8235250761863 -3584 -171.17343992376917 271.5918771440784
694.740903 693.8236500761864 -4096 -171.68543992376917 271.0798771440784
694.741236 693.8239830761863 -5120 -172.70943992376917 270.0558771440784
694.741611 693.8243580761864 -6144 -173.73343992376917 269.0318771440784
694.741945 693.8246920761864 -7168 -174.75743992376917 268.0078771440784
694.74232 693.8250670761863 -8192 -175.78143992376917 266.9838771440784
694.742945 693.8256920761863 -10240 -177.82943992376917 264.9358771440784
694.743486 693.8262330761863 -12288 -179.87743992376917 262.8878771440784
694.743903 693.8266500761864 -14336 -181.92543992376918 260.8398771440784
694.74432 693.8270670761864 -16384 -183.97343992376915 258.7918771440784
694.74757 693.8303170761864 -23808 -191.39743992376916 251.36787714407842
694.758736 693.8414830761864 -20480 -188.06943992376915 254.69587714407842
694.759361 693.8421080761864 -16384 -183.97343992376915 258.7918771440784
694.759903 693.8426500761864 -12288 -179.87743992376917 262.8878771440784
694.760486 693.8432330761864 -10240 -177.82943992376917 264.9358771440784
694.761278 693.8440250761863 -8192 -175.78143992376917 266.9838771440784
694.76182 693.8445670761863 -6144 -173.73343992376917 269.0318771440784
694.762486 693.8452330761863 -5120 -172.70943992376917 270.0558771440784
694.762903 693.8456500761864 -4096 -171.68543992376917 271.0798771440784
694.763361 693.8461080761864 -3072 -170.66143992376917 272.1038771440784
694.763528 693.8462750761863 -2560 -170.14943992376917 272.6158771440784
694.763736 693.8464830761864 -2048 -169.63743992376916 273.1278771440784
694.763945 693.8466920761864 -1536 -169.12543992376916 273.6398771440784
694.764195 693.8469420761863 -1280 -168.86943992376916 273.89587714407844
694.76432 693.8470670761864 -1024 -168.61343992376916 274.1518771440784
694.764528 693.8472750761864 -768 -168.35743992376916 274.40787714407844
694.765111 693.8478580761864 -566 -168.15543992376917 274.60987714407844
694.765653 693.8484000761864 -1541 -169.13043992376916 273.6348771440784
694.766153 693.8489000761864 -1792 -169.38143992376916 273.38387714407844
694.76657 693.8493170761864 -2048 -169.63743992376916 273.1278771440784
694.766986 693.8497330761863 -2560 -170.14943992376917 272.6158771440784
694.767278 693.8500250761864 -3072 -170.66143992376917 272.1038771440784
694.76757 693.8503170761863 -3584 -171.17343992376917 271.5918771440784
694.76782 693.8505670761864 -4096 -171.68543992376917 271.0798771440784
694.768278 693.8510250761864 -5120 -172.70943992376917 270.0558771440784
694.768736 693.8514830761864 -6144 -173.73343992376917 269.0318771440784
694.76907 693.8518170761864 -7168 -174.75743992376917 268.0078771440784
694.769361 693.8521080761864 -8192 -175.78143992376917 266.9838771440784
694.769903 693.8526500761864 -10240 -177.82943992376917 264.9358771440784
694.770445 693.8531920761864 -12288 -179.87743992376917 262.8878771440784
694.772903 693.8556500761864 -14752 -182.34143992376917 260.4238771440784
694.77407 693.8568170761864 -14311 -181.90043992376917 260.86487714407843
694.777361 693.8601080761864 -12288 -179.87743992376917 262.8878771440784
694.778111 693.8608580761863 -10240 -177.82943992376917 264.9358771440784
694.779028 693.8617750761864 -8192 -175.78143992376917 266.9838771440784
694.779445 693.8621920761864 -6144 -173.73343992376917 269.0318771440784
694.779778 693.8625250761863 -5120 -172.70943992376917 270.0558771440784
694.780111 693.8628580761864 -4096 -171.68543992376917 271.0798771440784
694.780361 693.8631080761863 -3072 -170.66143992376917 272.1038771440784
694.780486 693.8632330761864 -2560 -170.14943992376917 272.6158771440784
694.780653 693.8634000761864 -2048 -169.63743992376916 273.1278771440784
694.780778 693.8635250761864 -1536 -169.12543992376916 273.6398771440784
694.780945 693.8636920761863 -1280 -168.86943992376916 273.89587714407844
694.781028 693.8637750761864 -1024 -168.61343992376916 274.1518771440784
694.781111 693.8638580761864 -768 -168.35743992376916 274.40787714407844
694.781236 693.8639830761864 -640 -168.22943992376915 274.5358771440784
694.78132 693.8640670761864 -512 -168.10143992376916 274.6638771440784
694.782028 693.8647750761863 512 -167.07743992376916 275.6878771440784
694.78207 693.8648170761863 640 -166.94943992376918 275.8158771440784
694.782195 693.8649420761864 768 -166.82143992376916 275.9438771440784
694.782278 693.8650250761864 896 -166.69343992376918 276.0718771440784
694.782403 693.8651500761864 1024 -166.56543992376916 276.1998771440784
694.782528 693.8652750761863 1280 -166.30943992376916 276.4558771440784
694.782778 693.8655250761864 1536 -166.05343992376916 276.7118771440784
694.78307 693.8658170761863 1792 -165.79743992376916 276.9678771440784
694.783403 693.8661500761864 2048 -165.54143992376916 277.2238771440784
694.783695 693.8664420761863 2560 -165.02943992376916 277.7358771440784
694.78407 693.8668170761864 3072 -164.51743992376916 278.2478771440784
694.784445 693.8671920761864 3584 -164.00543992376916 278.7598771440784
694.78482 693.8675670761863 4096 -163.49343992376916 279.2718771440784
694.785236 693.8679830761864 5120 -162.46943992376916 280.2958771440784
694.78607 693.8688170761864 6144 -161.44543992376916 281.3198771440784
694.786945 693.8696920761863 7168 -160.42143992376916 282.3438771440784
694.788195 693.8709420761863 8192 -159.39743992376916 283.3678771440784
694.789403 693.8721500761864 10240 -157.34943992376915 285.4158771440784
694.794695 693.8774420761864 12288 -155.30143992376915 287.4638771440784
694.816736 693.8994830761864 20197 -147.39243992376916 295.3728771440784
694.817861 693.9006080761864 21224 -146.36543992376917 296.3998771440784
694.829403 693.9121500761863 20480 -147.10943992376917 295.65587714407843
694.83257 693.9153170761864 16384 -151.20543992376918 291.5598771440784
694.83607 693.9188170761863 14336 -153.25343992376915 289.5118771440784
694.836903 693.9196500761864 12288 -155.30143992376915 287.4638771440784
694.837653 693.9204000761864 10240 -157.34943992376915 285.4158771440784
694.837986 693.9207330761864 8192 -159.39743992376916 283.3678771440784
694.838361 693.9211080761863 7168 -160.42143992376916 282.3438771440784
694.838736 693.9214830761864 6144 -161.44543992376916 281.3198771440784
694.839153 693.9219000761864 5120 -162.46943992376916 280.2958771440784
694.839361 693.9221080761864 4096 -163.49343992376916 279.2718771440784
694.83957 693.9223170761863 3584 -164.00543992376916 278.7598771440784
694.839736 693.9224830761864 3072 -164.51743992376916 278.2478771440784
694.839945 693.9226920761863 2560 -165.02943992376916 277.7358771440784
694.840028 693.9227750761863 2048 -165.54143992376916 277.2238771440784
694.840153 693.9229000761864 1792 -165.79743992376916 276.9678771440784
694.840236 693.9229830761864 1536 -166.05343992376916 276.7118771440784
694.84032 693.9230670761864 1280 -166.30943992376916 276.4558771440784
694.840986 693.9237330761864 -1280 -168.86943992376916 273.89587714407844
694.841028 693.9237750761864 -1536 -169.12543992376916 273.6398771440784
694.841153 693.9239000761863 -1792 -169.38143992376916 273.38387714407844
694.841278 693.9240250761864 -2048 -169.63743992376916 273.1278771440784
694.841403 693.9241500761864 -2560 -170.14943992376917 272.6158771440784
694.84157 693.9243170761864 -3072 -170.66143992376917 272.1038771440784
694.84182 693.9245670761863 -3584 -171.17343992376917 271.5918771440784
694.842111 693.9248580761864 -4096 -171.68543992376917 271.0798771440784
694.842445 693.9251920761864 -5120 -172.70943992376917 270.0558771440784
694.842778 693.9255250761863 -6144 -173.73343992376917 269.0318771440784
694.843486 693.9262330761863 -7168 -174.75743992376917 268.0078771440784
694.84407 693.9268170761864 -8192 -175.78143992376917 266.9838771440784
694.844611 693.9273580761864 -10240 -177.82943992376917 264.9358771440784
694.845153 693.9279000761863 -12288 -179.87743992376917 262.8878771440784
694.846195 693.9289420761863 -14336 -181.92543992376918 260.8398771440784
694.847653 693.9304000761864 -16384 -183.97343992376915 258.7918771440784
694.851236 693.9339830761863 -23360 -190.94943992376915 251.8158771440784
694.853778 693.9365250761864 -20480 -188.06943992376915 254.69587714407842
694.85557 693.9383170761863 -16384 -183.97343992376915 258.7918771440784
694.858528 693.9412750761863 -12288 -179.87743992376917 262.8878771440784
694.85932 693.9420670761864 -10240 -177.82943992376917 264.9358771440784
694.859736 693.9424830761864 -8192 -175.78143992376917 266.9838771440784
694.860653 693.9434000761863 -6144 -173.73343992376917 269.0318771440784
694.861486 693.9442330761864 -5120 -172.70943992376917 270.0558771440784
694.861903 693.9446500761863 -4096 -171.68543992376917 271.0798771440784
694.862361 693.9451080761863 -3072 -170.66143992376917 272.1038771440784
694.862695 693.9454420761864 -2560 -170.14943992376917 272.6158771440784
694.863111 693.9458580761864 -2048 -169.63743992376916 273.1278771440784
694.863361 693.9461080761864 -1536 -169.12543992376916 273.6398771440784
694.863653 693.9464000761864 -1280 -168.86943992376916 273.89587714407844
694.864445 693.9471920761864 -1004 -168.59343992376915 274.1718771440784
694.865486 693.9482330761864 -1548 -169.13743992376916 273.6278771440784
694.865695 693.9484420761863 -1792 -169.38143992376916 273.38387714407844
694.865861 693.9486080761864 -2048 -169.63743992376916 273.1278771440784
694.866903 693.9496500761863 -2616 -170.20543992376918 272.5598771440784
694.867736 693.9504830761864 -2560 -170.14943992376917 272.6158771440784
694.867903 693.9506500761863 -2048 -169.63743992376916 273.1278771440784
694.868111 693.9508580761864 -1536 -169.12543992376916 273.6398771440784
694.868278 693.9510250761864 -1280 -168.86943992376916 273.89587714407844
694.868445 693.9511920761863 -912 -168.50143992376917 274.26387714407844
694.869778 693.9525250761864 -1030 -168.61943992376916 274.14587714407844
694.870111 693.9528580761863 -1280 -168.86943992376916 273.89587714407844
694.87032 693.9530670761864 -1536 -169.12543992376916 273.6398771440784
694.870486 693.9532330761864 -1792 -169.38143992376916 273.38387714407844
694.870695 693.9534420761863 -2048 -169.63743992376916 273.1278771440784
694.871778 693.9545250761863 -2872 -170.46143992376915 272.3038771440784
694.873445 693.9561920761863 -2560 -170.14943992376917 272.6158771440784
694.873695 693.9564420761864 -2048 -169.63743992376916 273.1278771440784
694.873945 693.9566920761864 -1536 -169.12543992376916 273.6398771440784
694.874195 693.9569420761864 -1280 -168.86943992376916 273.89587714407844
694.874445 693.9571920761864 -1024 -168.61343992376916 274.1518771440784
694.881361 693.9641080761863 1024 -166.56543992376916 276.1998771440784
694.881445 693.9641920761864 1280 -166.30943992376916 276.4558771440784
694.881695 693.9644420761864 1536 -166.05343992376916 276.7118771440784
694.881945 693.9646920761863 1792 -165.79743992376916 276.9678771440784
694.882903 693.9656500761864 2328 -165.26143992376916 277.5038771440784
694.884486 693.9672330761864 2048 -165.54143992376916 277.2238771440784
694.885528 693.9682750761864 1792 -165.79743992376916 276.9678771440784
694.890111 693.9728580761864 1536 -166.05343992376916 276.7118771440784
694.890278 693.9730250761863 1216 -166.37343992376915 276.3918771440784
694.896236 693.9789830761864 924 -166.66543992376916 276.0998771440784
694.896403 693.9791500761863 1024 -166.56543992376916 276.1998771440784
694.896861 693.9796080761863 1280 -166.30943992376916 276.4558771440784
694.897486 693.9802330761863 1580 -166.00943992376915 276.7558771440784
694.898195 693.9809420761864 1536 -166.05343992376916 276.7118771440784
694.898695 693.9814420761863 1224 -166.36543992376917 276.3998771440784
694.900445 693.9831920761864 1027 -166.56243992376918 276.2028771440784
694.90082 693.9835670761863 1280 -166.30943992376916 276.4558771440784
694.901403 693.9841500761863 1552 -166.03743992376917 276.72787714407843
694.901945 693.9846920761863 1521 -166.06843992376918 276.6968771440784
694.902736 693.9854830761864 1009 -166.58043992376918 276.1848771440784
694.903445 693.9861920761864 896 -166.69343992376918 276.0718771440784
694.90932 693.9920670761863 -909 -168.49843992376915 274.2668771440784
