R9PLT  LON,LAT,size  -57.89565324783325 -34.96598482131958 1697
819.960335 818.9828696484989 -640 98.42368735956981 292.5996054503256
819.960919 818.9834536484989 -838 98.22568735956982 292.4016054503256
819.961752 818.9842866484989 -768 98.29568735956981 292.4716054503256
819.96196 818.9844946484989 -640 98.42368735956981 292.5996054503256
819.970294 818.9928286484989 518 99.58168735956981 293.75760545032557
819.971127 818.9936616484989 732 99.79568735956981 293.9716054503256
819.971752 818.9942866484989 640 99.70368735956981 293.8796054503256
819.98046 819.0029946484989 -640 98.42368735956981 292.5996054503256
819.981335 819.0038696484988 -896 98.16768735956981 292.3436054503256
819.982544 819.0050786484989 -438 98.62568735956981 292.8016054503256
820.027669 819.0502036484988 -557 98.50668735956981 292.6826054503256
820.028169 819.0507036484989 -714 98.34968735956981 292.5256054503256
820.028752 819.051286648499 -600 98.46368735956982 292.6396054503256
820.096044 819.1185786484989 -583 98.48068735956981 292.65660545032557
820.096877 819.1194116484988 -446 98.61768735956981 292.7936054503256
820.252919 819.2754536484989 -547 98.51668735956981 292.6926054503256
820.253335 819.2758696484989 -714 98.34968735956981 292.5256054503256
820.253919 819.2764536484989 -616 98.44768735956981 292.6236054503256
820.30721 819.329744648499 -537 98.5266873595698 292.7026054503256
820.307377 819.3299116484989 -640 98.42368735956981 292.5996054503256
820.308044 819.3305786484989 -846 98.21768735956981 292.3936054503256
820.30921 819.3317446484989 -768 98.29568735956981 292.4716054503256
820.309377 819.3319116484989 -620 98.44368735956981 292.6196054503256
820.370127 819.3926616484989 -516 98.5476873595698 292.7236054503256
820.370419 819.3929536484989 -640 98.42368735956981 292.5996054503256
820.371669 819.3942036484989 -860 98.20368735956981 292.3796054503256
820.37221 819.3947446484989 -768 98.29568735956981 292.4716054503256
820.372419 819.3949536484989 -604 98.45968735956981 292.6356054503256
820.400627 819.4231616484989 -639 98.42468735956982 292.6006054503256
820.401169 819.4237036484989 -446 98.61768735956981 292.7936054503256
820.437877 819.4604116484988 -527 98.53668735956981 292.7126054503256
820.438294 819.4608286484989 -674 98.3896873595698 292.5656054503256
820.438919 819.461453648499 -640 98.42368735956981 292.5996054503256
820.461919 819.4844536484989 513 99.57668735956982 293.7526054503256
820.462794 819.4853286484989 664 99.72768735956981 293.9036054503256
820.463585 819.4861196484989 640 99.70368735956981 293.8796054503256
820.478544 819.501078648499 -522 98.5416873595698 292.7176054503256
820.47871 819.5012446484989 -640 98.42368735956981 292.5996054503256
820.478877 819.5014116484989 -768 98.29568735956981 292.4716054503256
820.479502 819.5020366484989 -992 98.07168735956981 292.2476054503256
820.48021 819.502744648499 -768 98.29568735956981 292.4716054503256
820.480502 819.5030366484989 -640 98.42368735956981 292.5996054503256
820.48071 819.5032446484989 -462 98.60168735956981 292.7776054503256
820.481835 819.5043696484989 -529 98.53468735956982 292.7106054503256
820.482419 819.5049536484989 -682 98.38168735956981 292.5576054503256
820.483294 819.5058286484989 -640 98.42368735956981 292.5996054503256
820.496627 819.5191616484989 517 99.58068735956981 293.7566054503256
820.497627 819.5201616484989 692 99.7556873595698 293.9316054503256
820.49871 819.5212446484989 640 99.70368735956981 293.8796054503256
820.52046 819.5429946484988 -528 98.5356873595698 292.7116054503256
820.520669 819.5432036484989 -640 98.42368735956981 292.5996054503256
820.520919 819.5434536484989 -768 98.29568735956981 292.4716054503256
820.521377 819.5439116484989 -1000 98.06368735956981 292.2396054503256
820.522002 819.5445366484989 -768 98.29568735956981 292.4716054503256
820.52246 819.5449946484989 -640 98.42368735956981 292.5996054503256
820.52271 819.5452446484989 -512 98.55168735956981 292.7276054503256
820.523835 819.5463696484989 522 99.58568735956982 293.7616054503256
820.524127 819.5466616484989 640 99.70368735956981 293.8796054503256
820.52521 819.5477446484989 848 99.91168735956981 294.0876054503256
820.526085 819.5486196484989 768 99.83168735956981 294.00760545032557
820.526627 819.5491616484989 640 99.70368735956981 293.8796054503256
820.544544 819.5670786484989 -513 98.5506873595698 292.7266054503256
820.54471 819.5672446484989 -640 98.42368735956981 292.5996054503256
820.545127 819.5676616484989 -784 98.2796873595698 292.4556054503256
820.545627 819.5681616484989 -768 98.29568735956981 292.4716054503256
820.545794 819.5683286484989 -602 98.46168735956981 292.6376054503256
820.560585 819.5831196484988 -528 98.5356873595698 292.7116054503256
820.560794 819.5833286484989 -640 98.42368735956981 292.5996054503256
820.56096 819.5834946484989 -768 98.29568735956981 292.4716054503256
820.561085 819.5836196484989 -896 98.16768735956981 292.3436054503256
820.56121 819.5837446484989 -1024 98.03968735956981 292.2156054503256
820.56171 819.5842446484988 -1400 97.6636873595698 291.8396054503256
820.56221 819.5847446484989 -1280 97.78368735956981 291.9596054503256
820.562294 819.5848286484988 -1024 98.03968735956981 292.2156054503256
820.562419 819.5849536484989 -768 98.29568735956981 292.4716054503256
820.562502 819.5850366484989 -640 98.42368735956981 292.5996054503256
820.563919 819.586453648499 640 99.70368735956981 293.8796054503256
820.56446 819.586994648499 888 99.95168735956982 294.1276054503256
820.56521 819.5877446484989 768 99.83168735956981 294.00760545032557
820.578502 819.6010366484988 -513 98.5506873595698 292.7266054503256
820.578793 819.6013276484989 -640 98.42368735956981 292.5996054503256
820.579335 819.6018696484989 -824 98.23968735956981 292.4156054503256
820.580002 819.6025366484989 -768 98.29568735956981 292.4716054503256
820.580252 819.6027866484989 -602 98.46168735956981 292.6376054503256
820.609043 819.6315776484989 -540 98.5236873595698 292.6996054503256
820.609168 819.6317026484988 -640 98.42368735956981 292.5996054503256
820.609293 819.6318276484989 -768 98.29568735956981 292.4716054503256
820.609418 819.6319526484989 -896 98.16768735956981 292.3436054503256
820.610168 819.6327026484989 -1184 97.87968735956981 292.0556054503256
820.61096 819.6334946484989 -1024 98.03968735956981 292.2156054503256
820.611085 819.6336196484989 -768 98.29568735956981 292.4716054503256
820.61121 819.6337446484989 -640 98.42368735956981 292.5996054503256
820.611335 819.633869648499 -512 98.55168735956981 292.7276054503256
820.612585 819.6351196484989 523 99.58668735956981 293.7626054503256
820.613043 819.6355776484988 640 99.70368735956981 293.8796054503256
820.61371 819.6362446484989 874 99.93768735956981 294.1136054503256
820.61446 819.6369946484989 768 99.83168735956981 294.00760545032557
820.615127 819.6376616484989 640 99.70368735956981 293.8796054503256
820.617293 819.6398276484989 -524 98.53968735956981 292.7156054503256
820.61796 819.6404946484989 -700 98.36368735956981 292.5396054503256
820.618835 819.6413696484989 -640 98.42368735956981 292.5996054503256
820.620085 819.6426196484989 544 99.60768735956981 293.7836054503256
820.620543 819.6430776484989 674 99.73768735956982 293.9136054503256
820.622002 819.6445366484988 640 99.70368735956981 293.8796054503256
820.628627 819.6511616484989 -516 98.5476873595698 292.7236054503256
820.629335 819.6518696484989 -724 98.33968735956981 292.5156054503256
820.629918 819.6524526484989 -616 98.44768735956981 292.6236054503256
820.635752 819.6582866484989 -517 98.54668735956982 292.7226054503256
820.635877 819.6584116484989 -640 98.42368735956981 292.5996054503256
820.63596 819.6584946484988 -768 98.29568735956981 292.4716054503256
820.636043 819.6585776484989 -896 98.16768735956981 292.3436054503256
820.636127 819.6586616484989 -1024 98.03968735956981 292.2156054503256
820.636627 819.6591616484989 -1312 97.75168735956981 291.9276054503256
820.637168 819.6597026484989 -1280 97.78368735956981 291.9596054503256
820.637252 819.6597866484989 -1024 98.03968735956981 292.2156054503256
820.637335 819.6598696484989 -768 98.29568735956981 292.4716054503256
820.637418 819.6599526484989 -640 98.42368735956981 292.5996054503256
820.637502 819.6600366484989 -512 98.55168735956981 292.7276054503256
820.638335 819.6608696484989 520 99.58368735956981 293.7596054503256
820.638543 819.6610776484989 640 99.70368735956981 293.8796054503256
820.638918 819.6614526484989 794 99.85768735956981 294.0336054503256
820.639377 819.6619116484989 768 99.83168735956981 294.00760545032557
820.639627 819.6621616484989 640 99.70368735956981 293.8796054503256
820.669835 819.6923696484989 -517 98.54668735956982 292.7226054503256
820.670252 819.6927866484989 -654 98.40968735956982 292.5856054503256
820.670752 819.6932866484989 -636 98.42768735956982 292.6036054503256
820.677252 819.6997866484988 -529 98.53468735956982 292.7106054503256
820.677543 819.7000776484989 -640 98.42368735956981 292.5996054503256
820.677877 819.7004116484989 -768 98.29568735956981 292.4716054503256
820.678127 819.7006616484989 -896 98.16768735956981 292.3436054503256
820.67871 819.7012446484989 -1236 97.82768735956981 292.0036054503256
820.679335 819.7018696484989 -1024 98.03968735956981 292.2156054503256
820.679543 819.7020776484989 -768 98.29568735956981 292.4716054503256
820.679793 819.7023276484989 -640 98.42368735956981 292.5996054503256
820.680002 819.7025366484988 -512 98.55168735956981 292.7276054503256
820.71871 819.7412446484989 512 99.57568735956981 293.7516054503256
820.719585 819.7421196484989 732 99.79568735956981 293.9716054503256
820.720252 819.7427866484988 640 99.70368735956981 293.8796054503256
820.746127 819.7686616484989 -516 98.5476873595698 292.7236054503256
820.746585 819.7691196484989 -642 98.42168735956982 292.5976054503256
820.747293 819.7698276484989 -608 98.45568735956981 292.6316054503256
820.771293 819.7938276484989 -640 98.42368735956981 292.5996054503256
820.772418 819.7949526484989 -446 98.61768735956981 292.7936054503256
820.783793 819.8063276484988 -529 98.53468735956982 292.7106054503256
820.784377 819.8069116484988 -688 98.37568735956981 292.5516054503256
820.78546 819.8079946484988 -602 98.46168735956981 292.6376054503256
820.805168 819.8277026484989 -533 98.53068735956981 292.7066054503256
820.805335 819.8278696484989 -640 98.42368735956981 292.5996054503256
820.805543 819.8280776484988 -768 98.29568735956981 292.4716054503256
820.805752 819.8282866484989 -896 98.16768735956981 292.3436054503256
820.806918 819.8294526484989 -1092 97.97168735956981 292.1476054503256
820.807585 819.8301196484989 -1024 98.03968735956981 292.2156054503256
820.80771 819.8302446484989 -768 98.29568735956981 292.4716054503256
820.807877 819.8304116484989 -640 98.42368735956981 292.5996054503256
820.808002 819.8305366484989 -508 98.55568735956982 292.7316054503256
820.82271 819.8452446484989 -517 98.54668735956982 292.7226054503256
820.824002 819.8465366484988 -640 98.42368735956981 292.5996054503256
820.824252 819.8467866484989 -768 98.29568735956981 292.4716054503256
820.825002 819.8475366484989 -1024 98.03968735956981 292.2156054503256
820.826543 819.8490776484989 -768 98.29568735956981 292.4716054503256
820.82671 819.8492446484989 -640 98.42368735956981 292.5996054503256
820.826877 819.8494116484989 -512 98.55168735956981 292.7276054503256
820.82846 819.8509946484988 515 99.57868735956981 293.7546054503256
820.830668 819.8532026484988 736 99.79968735956982 293.9756054503256
820.832835 819.8553696484989 640 99.70368735956981 293.8796054503256
820.843377 819.8659116484989 -559 98.50468735956981 292.6806054503256
820.84346 819.8659946484989 -640 98.42368735956981 292.5996054503256
820.843543 819.8660776484988 -768 98.29568735956981 292.4716054503256
820.843627 819.8661616484989 -896 98.16768735956981 292.3436054503256
820.843752 819.8662866484989 -1024 98.03968735956981 292.2156054503256
820.844002 819.8665366484989 -1280 97.78368735956981 291.9596054503256
820.844585 819.8671196484989 -1636 97.42768735956982 291.6036054503256
820.845252 819.8677866484988 -1536 97.52768735956981 291.7036054503256
820.845502 819.8680366484989 -1280 97.78368735956981 291.9596054503256
820.845668 819.8682026484989 -1024 98.03968735956981 292.2156054503256
820.845793 819.8683276484988 -768 98.29568735956981 292.4716054503256
820.84596 819.8684946484989 -640 98.42368735956981 292.5996054503256
820.846127 819.8686616484989 -512 98.55168735956981 292.7276054503256
820.848168 819.8707026484989 521 99.58468735956981 293.7606054503256
820.848377 819.8709116484989 640 99.70368735956981 293.8796054503256
820.84921 819.8717446484989 864 99.92768735956982 294.1036054503256
820.850918 819.8734526484989 768 99.83168735956981 294.00760545032557
820.85146 819.8739946484989 640 99.70368735956981 293.8796054503256
820.864502 819.8870366484989 -535 98.52868735956982 292.7046054503256
820.864627 819.8871616484989 -640 98.42368735956981 292.5996054503256
820.864752 819.8872866484988 -768 98.29568735956981 292.4716054503256
820.865168 819.8877026484989 -904 98.15968735956982 292.3356054503256
820.865668 819.8882026484989 -768 98.29568735956981 292.4716054503256
820.865835 819.8883696484988 -640 98.42368735956981 292.5996054503256
820.866002 819.8885366484989 -472 98.59168735956982 292.7676054503256
820.873793 819.8963276484989 -518 98.54568735956981 292.7216054503256
820.874043 819.8965776484989 -640 98.42368735956981 292.5996054503256
820.874335 819.8968696484989 -768 98.29568735956981 292.4716054503256
820.874627 819.8971616484989 -896 98.16768735956981 292.3436054503256
820.87521 819.8977446484989 -1192 97.87168735956982 292.0476054503256
820.875793 819.8983276484989 -1024 98.03968735956981 292.2156054503256
820.875918 819.8984526484988 -768 98.29568735956981 292.4716054503256
820.876085 819.8986196484989 -640 98.42368735956981 292.5996054503256
820.87621 819.8987446484989 -466 98.59768735956982 292.7736054503256
820.881918 819.9044526484989 -521 98.54268735956981 292.7186054503256
820.882127 819.9046616484989 -640 98.42368735956981 292.5996054503256
820.882293 819.9048276484989 -768 98.29568735956981 292.4716054503256
820.88246 819.9049946484989 -896 98.16768735956981 292.3436054503256
820.882918 819.9054526484989 -1228 97.83568735956982 292.0116054503256
820.883543 819.9060776484989 -1024 98.03968735956981 292.2156054503256
820.883793 819.9063276484989 -768 98.29568735956981 292.4716054503256
820.884002 819.9065366484989 -640 98.42368735956981 292.5996054503256
820.88421 819.906744648499 -512 98.55168735956981 292.7276054503256
820.885877 819.9084116484989 512 99.57568735956981 293.7516054503256
820.88646 819.908994648499 672 99.73568735956981 293.9116054503256
820.888502 819.9110366484989 207 99.2706873595698 293.4466054503256
820.889293 819.9118276484988 521 99.58468735956981 293.7606054503256
820.889502 819.9120366484989 640 99.70368735956981 293.8796054503256
820.88996 819.9124946484989 848 99.91168735956981 294.0876054503256
820.89046 819.9129946484989 768 99.83168735956981 294.00760545032557
820.890627 819.9131616484989 540 99.60368735956982 293.7796054503256
820.894335 819.9168696484988 528 99.59168735956982 293.7676054503256
820.894585 819.9171196484989 640 99.70368735956981 293.8796054503256
820.895043 819.9175776484989 788 99.85168735956981 294.0276054503256
820.895752 819.9182866484989 768 99.83168735956981 294.00760545032557
820.896085 819.9186196484989 640 99.70368735956981 293.8796054503256
820.903543 819.9260776484989 -532 98.53168735956982 292.7076054503256
820.90396 819.9264946484989 -658 98.40568735956981 292.5816054503256
820.904418 819.9269526484989 -626 98.43768735956981 292.6136054503256
820.905627 819.9281616484989 -517 98.54668735956982 292.7226054503256
820.906252 819.9287866484989 -640 98.42368735956981 292.5996054503256
820.907252 819.9297866484989 -768 98.29568735956981 292.4716054503256
820.907502 819.9300366484989 -896 98.16768735956981 292.3436054503256
820.908377 819.9309116484989 -1024 98.03968735956981 292.2156054503256
820.908793 819.9313276484988 -1280 97.78368735956981 291.9596054503256
820.909377 819.9319116484988 -1732 97.33168735956981 291.50760545032557
820.90996 819.9324946484988 -1536 97.52768735956981 291.7036054503256
820.910168 819.9327026484989 -1280 97.78368735956981 291.9596054503256
820.910293 819.9328276484989 -1024 98.03968735956981 292.2156054503256
820.910377 819.9329116484989 -768 98.29568735956981 292.4716054503256
820.910502 819.9330366484988 -640 98.42368735956981 292.5996054503256
820.910668 819.9332026484989 -512 98.55168735956981 292.7276054503256
820.91321 819.9357446484989 515 99.57868735956981 293.7546054503256
820.91396 819.9364946484989 640 99.70368735956981 293.8796054503256
820.914752 819.9372866484989 768 99.83168735956981 294.00760545032557
820.915127 819.9376616484989 896 99.95968735956981 294.1356054503256
820.916127 819.9386616484989 1092 100.15568735956981 294.3316054503256
820.918668 819.9412026484989 1024 100.08768735956981 294.2636054503256
820.918877 819.9414116484988 896 99.95968735956981 294.1356054503256
820.919043 819.9415776484989 768 99.83168735956981 294.00760545032557
820.91921 819.9417446484989 640 99.70368735956981 293.8796054503256
820.920668 819.9432026484989 -527 98.53668735956981 292.7126054503256
820.920877 819.9434116484989 -640 98.42368735956981 292.5996054503256
820.921043 819.943577648499 -768 98.29568735956981 292.4716054503256
820.921168 819.9437026484989 -896 98.16768735956981 292.3436054503256
820.921293 819.9438276484989 -1024 98.03968735956981 292.2156054503256
820.921502 819.9440366484989 -1280 97.78368735956981 291.9596054503256
820.921668 819.9442026484988 -1536 97.52768735956981 291.7036054503256
820.921877 819.9444116484989 -1792 97.27168735956981 291.4476054503256
820.92246 819.9449946484989 -2296 96.7676873595698 290.9436054503256
820.923127 819.9456616484989 -2048 97.01568735956981 291.1916054503256
820.923252 819.9457866484989 -1536 97.52768735956981 291.7036054503256
820.923418 819.9459526484989 -1280 97.78368735956981 291.9596054503256
820.923627 819.9461616484989 -1024 98.03968735956981 292.2156054503256
820.923752 819.9462866484989 -768 98.29568735956981 292.4716054503256
820.92396 819.9464946484989 -630 98.43368735956982 292.6096054503256
820.924585 819.9471196484989 -658 98.40568735956981 292.5816054503256
820.925127 819.9476616484989 -640 98.42368735956981 292.5996054503256
820.925293 819.9478276484989 -512 98.55168735956981 292.7276054503256
820.925502 819.9480366484989 -384 98.67968735956981 292.8556054503256
820.92671 819.9492446484988 529 99.59268735956981 293.7686054503256
820.926835 819.9493696484989 640 99.70368735956981 293.8796054503256
820.92696 819.9494946484989 768 99.83168735956981 294.00760545032557
820.927168 819.9497026484989 896 99.95968735956981 294.1356054503256
820.927752 819.950286648499 1132 100.19568735956982 294.3716054503256
820.929043 819.9515776484989 1024 100.08768735956981 294.2636054503256
820.929335 819.9518696484989 896 99.95968735956981 294.1356054503256
820.929627 819.9521616484989 768 99.83168735956981 294.00760545032557
820.929877 819.9524116484989 640 99.70368735956981 293.8796054503256
820.938877 819.9614116484989 -522 98.5416873595698 292.7176054503256
820.939002 819.9615366484988 -640 98.42368735956981 292.5996054503256
820.939085 819.9616196484989 -768 98.29568735956981 292.4716054503256
820.939168 819.9617026484989 -896 98.16768735956981 292.3436054503256
820.93921 819.9617446484989 -1024 98.03968735956981 292.2156054503256
820.939335 819.9618696484989 -1280 97.78368735956981 291.9596054503256
820.93946 819.961994648499 -1536 97.52768735956981 291.7036054503256
820.939585 819.9621196484989 -1792 97.27168735956981 291.4476054503256
820.939752 819.9622866484989 -2048 97.01568735956981 291.1916054503256
820.940335 819.9628696484989 -2720 96.34368735956981 290.51960545032557
820.941252 819.9637866484989 -2560 96.50368735956981 290.6796054503256
