"fecha_hora_med","id_parametro","valor"
"2019-08-01T04:03:00.522Z","pm25_a",25
"2019-08-01T03:03:00.384Z","pm25_a",18.833332061767578
"2019-08-01T02:02:50.830Z","pm25_a",28.5
"2019-08-01T01:02:50.820Z","pm25_a",24.66666603088379
"2019-08-01T00:02:50.810Z","pm25_a",25.166664123535156
"2019-07-31T23:02:50.720Z","pm25_a",23.91666603088379
"2019-07-31T22:02:50.710Z","pm25_a",27.666667938232422
"2019-07-31T21:02:50.720Z","pm25_a",25.66666603088379
"2019-07-31T20:02:50.720Z","pm25_a",34.41666793823242
"2019-07-31T19:02:50.720Z","pm25_a",28.916664123535156
"2019-07-31T18:02:50.720Z","pm25_a",20.16666603088379
"2019-07-31T17:02:50.830Z","pm25_a",19.499998092651367
"2019-07-31T16:02:50.720Z","pm25_a",12.25
"2019-07-31T15:02:50.720Z","pm25_a",20.666667938232422
"2019-07-31T14:02:50.720Z","pm25_a",21.666664123535156
"2019-07-31T13:02:50.780Z","pm25_a",24.08333396911621
"2019-07-31T12:02:50.720Z","pm25_a",12.583333015441895
"2019-07-31T11:02:50.720Z","pm25_a",23.5
"2019-07-31T10:02:50.710Z","pm25_a",29.83333396911621
"2019-07-31T09:02:50.720Z","pm25_a",42.83333206176758
"2019-07-31T08:02:50.710Z","pm25_a",22
"2019-07-31T07:02:50.720Z","pm25_a",20.91666603088379
"2019-07-31T06:02:50.830Z","pm25_a",11.666666030883789
"2019-07-31T05:02:50.810Z","pm25_a",16.33333396911621
"2019-07-31T04:03:00.396Z","pm25_a",17.75
"2019-07-31T03:02:50.398Z","pm25_a",18.5
"2019-07-31T02:02:50.399Z","pm25_a",22.5
"2019-07-31T01:02:50.408Z","pm25_a",16.41666603088379
"2019-07-31T00:02:50.408Z","pm25_a",18.166667938232422
"2019-07-30T23:02:50.398Z","pm25_a",16.08333396911621
"2019-07-30T22:02:50.399Z","pm25_a",15.999999046325684
"2019-07-30T21:02:50.399Z","pm25_a",15.416667938232422
"2019-07-30T20:02:51.399Z","pm25_a",21.166667938232422
"2019-07-30T19:03:00.712Z","pm25_a",14.666667938232422
"2019-07-30T18:02:50.399Z","pm25_a",15.833333969116211
"2019-07-30T17:02:50.399Z","pm25_a",16.33333396911621
"2019-07-30T16:02:51.398Z","pm25_a",13.666666984558105
"2019-07-30T15:03:00.722Z","pm25_a",9.083333969116211
"2019-07-30T14:02:50.399Z","pm25_a",14.333334922790527
"2019-07-30T13:02:50.398Z","pm25_a",10
"2019-07-30T12:02:50.399Z","pm25_a",12.25
"2019-07-30T11:02:50.399Z","pm25_a",11.5
"2019-07-30T10:02:51.409Z","pm25_a",11.166666030883789
"2019-07-30T09:03:00.712Z","pm25_a",13.583333969116211
"2019-07-30T08:02:50.408Z","pm25_a",10.333333015441895
"2019-07-30T07:02:50.399Z","pm25_a",6.749999523162842
"2019-07-30T06:02:50.399Z","pm25_a",9.75
"2019-07-30T05:02:50.403Z","pm25_a",6.999999523162842
"2019-07-30T04:03:00.733Z","pm25_a",6.75
"2019-07-30T03:02:50.810Z","pm25_a",8
"2019-07-30T02:02:50.900Z","pm25_a",6.916666507720947
"2019-07-30T01:02:50.900Z","pm25_a",11.833333015441895
"2019-07-30T00:02:50.810Z","pm25_a",10.75
"2019-07-29T23:02:50.810Z","pm25_a",12
"2019-07-29T22:02:50.810Z","pm25_a",8.583333015441895
"2019-07-29T21:02:50.800Z","pm25_a",7.000000476837158
"2019-07-29T20:02:50.800Z","pm25_a",16.33333396911621
"2019-07-29T19:04:00.810Z","pm25_a",17.416664123535156
"2019-07-29T18:02:50.800Z","pm25_a",20.91666603088379
"2019-07-29T17:02:50.800Z","pm25_a",11.833333015441895
"2019-07-29T16:02:50.810Z","pm25_a",8.916666030883789
"2019-07-29T15:02:50.810Z","pm25_a",7.75
"2019-07-29T14:02:50.800Z","pm25_a",11.416666984558105
"2019-07-29T13:02:50.810Z","pm25_a",12.833333015441895
"2019-07-29T12:02:50.800Z","pm25_a",14.250000953674316
"2019-07-29T11:02:50.810Z","pm25_a",16.75
"2019-07-29T10:02:50.800Z","pm25_a",12
"2019-07-29T09:02:50.790Z","pm25_a",15.416666030883789
"2019-07-29T08:02:51.800Z","pm25_a",11.75
"2019-07-29T07:03:00.394Z","pm25_a",11.25
"2019-07-29T06:02:50.860Z","pm25_a",9.833333015441895
"2019-07-29T05:02:50.900Z","pm25_a",8.25
"2019-07-29T04:03:01.415Z","pm25_a",4.75
"2019-07-29T03:02:50.700Z","pm25_a",11.333333969116211
"2019-07-29T02:02:50.700Z","pm25_a",16.91666603088379
"2019-07-29T01:02:50.700Z","pm25_a",16.083332061767578
"2019-07-29T00:02:50.700Z","pm25_a",7.916666507720947
"2019-07-28T23:03:01.140Z","pm25_a",9.5
"2019-07-28T22:02:50.700Z","pm25_a",10
"2019-07-28T21:02:50.701Z","pm25_a",5.1666669845581055
"2019-07-28T20:02:50.700Z","pm25_a",5.249999523162842
"2019-07-28T19:03:01.140Z","pm25_a",9.583333969116211
"2019-07-28T18:03:01.180Z","pm25_a",8.583333969116211
"2019-07-28T17:02:50.700Z","pm25_a",7.499999046325684
"2019-07-28T16:02:50.711Z","pm25_a",9.333333969116211
"2019-07-28T15:02:50.707Z","pm25_a",10.5
