#R [kpc]	dR_ [kpc]	dR+ [kpc]	w^2 [1/s^2]	dw^2_ [1/s^2]	dw^2+ [1/s^2]	V [km/s]	dV_ [km/s]	dV+ [km/s]
#
# Eilers (arXiv:1810.09466):
7.899000000000000021e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.706173881033384987e+02 9.178967969133373117e+01 9.693519785108333053e+01 2.330696812273417606e+02 1.228633362826866637e+01 1.297507721048390472e+01
8.082499999999999574e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.135473589071725655e+02 6.258568620871574240e+01 9.358067093048339302e+01 2.305351398171828805e+02 8.867461594406643499e+00 1.325899028553442172e+01
8.307500000000000995e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.549102064526620097e+02 5.917438968139310873e+01 1.277107642353342953e+02 2.282537905642015232e+02 8.945950547264269304e+00 1.930724063829043047e+01
8.535000000000000142e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.223135143332305006e+02 7.750046660192083436e+01 6.187792695010887201e+01 2.293857292545881990e+02 1.230594519989213076e+01 9.825313466075252578e+00
8.731500000000000483e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.686143605352029908e+02 6.334703668649933661e+01 6.228596888956440125e+01 2.257754457697251667e+02 1.069540701656265291e+01 1.051625811625102536e+01
9.053000000000000824e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.343584511475100953e+02 6.593664923765641106e+01 6.584339970004714360e+01 2.280131452750746917e+02 1.185010048686288897e+01 1.183334172820894992e+01
9.428999999999998494e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.632444044551369871e+02 5.264268820856807451e+01 5.640850824312315126e+01 2.237762948024409582e+02 1.045743696925782551e+01 1.120551475534851527e+01
9.712499999999998579e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.072405055172384891e+02 3.851818274891661531e+01 6.961297109361589719e+01 2.187449296396007412e+02 8.305386777683809285e+00 1.501012271126587372e+01
9.951499999999999346e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.581871911117970058e+02 3.958353912165972588e+01 5.605638816014550230e+01 2.130149180377316895e+02 9.201353186220263325e+00 1.303053332902001138e+01
1.021999999999999886e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.538100904533905009e+02 2.277053296911429925e+01 5.586269658335214672e+01 2.177148085264571762e+02 5.462066985402639574e+00 1.340002849899744852e+01
1.050949999999999918e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.591427347975625253e+02 7.882969415267746172e+01 3.445555996290505618e+01 2.251935321554666416e+02 1.933161076021758262e+01 8.449626513051667231e+00
1.077299999999999969e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.349625153846344574e+02 4.517255237919658839e+01 3.247065032562761644e+01 2.246790482959306985e+02 1.166689739767688572e+01 8.386325895532198871e+00
1.113799999999999990e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.137491523591024816e+02 3.401025950774163675e+01 2.718643701077610331e+01 2.265561062979127769e+02 9.311477648137831409e+00 7.443221669647244632e+00
1.168850000000000122e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.676860395551824467e+02 3.430249986373030424e+01 2.831148912103770954e+01 2.241286377684551212e+02 1.045480619254874810e+01 8.628850170067847714e+00
1.229049999999999976e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.325124710689915446e+02 1.948135876477510919e+01 2.652945576286060714e+01 2.241163394150221677e+02 6.565303850342284697e+00 8.940543633040817895e+00
1.287950000000000017e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.205493976349839613e+02 3.595939015933868177e+01 3.458764954842826000e+01 2.305931945980038904e+02 1.293402937864850877e+01 1.244063576761161549e+01
1.346699999999999875e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.778816682854545093e+02 2.620207813591096624e+01 2.958400033164610932e+01 2.244919688802218332e+02 1.058392254835898250e+01 1.194999749854317450e+01
1.445599999999999952e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.399855546676214999e+02 2.546643361650438919e+01 2.547433430775760144e+01 2.239446492174916159e+02 1.188211421926484235e+01 1.188580051932929393e+01
1.735549999999999926e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.853514489191009886e+02 3.588624168598641972e+01 3.243936860233733910e+01 2.362844397398136209e+02 2.287373678649194630e+01 2.067671464241434265e+01
#
# Galkin - binned (arXiv:1703.00020):
1.427903608174214911e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.040749773752630063e+04 3.600747756136443058e+03 5.248159086487428794e+03 1.456706484863839250e+02 2.519929736717667978e+01 3.672846042194012028e+01
2.437338883424729818e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.919160249147609647e+03 1.341159456782583220e+03 1.144486539322835597e+03 2.027414795264118652e+02 1.964896336823800027e+01 1.676756180845498179e+01
2.782161480151184918e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.524684688406669920e+03 4.415734427918387155e+02 3.899162239902198053e+02 2.067931180590702525e+02 8.264213637261716983e+00 7.297429291300497667e+00
3.027520574259489727e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.808224474805299906e+03 3.840988015287157396e+02 2.098965496020282444e+02 2.099323999011213573e+02 8.385089301319791133e+00 4.582157781922487239e+00
3.234645108763845034e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.584488081673730449e+03 4.803264851322828690e+02 1.219701354093967893e+02 2.190140936255096165e+02 1.147328424803837521e+01 2.913430919676109454e+00
3.433989080712595232e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.990628338845020153e+03 3.223951022953924621e+02 2.370187790931395284e+02 2.169299674180046225e+02 8.762675085009943743e+00 6.442152921839260138e+00
3.625870901085995079e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.551012559929679810e+03 1.927480034142809018e+02 1.360806423729054586e+02 2.160669996174689231e+02 5.864029213797831375e+00 4.140021417456453356e+00
3.809534026512634952e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.224511496936109779e+03 1.511261832298778245e+02 9.799816883028506709e+01 2.163235602283948253e+02 5.069318876840658739e+00 3.287213085978123228e+00
3.991547004531399878e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.107336894065349952e+03 1.743015176181056631e+02 9.648637206849616632e+01 2.225027682895664611e+02 6.240483653570251477e+00 3.454482989671926241e+00
4.179329088664024638e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.002992633154539817e+03 1.666368173447935987e+02 7.914980256138323966e+01 2.290254278323680523e+02 6.354339328652546470e+00 3.018208768535362019e+00
4.361282372150769859e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.690020615383819859e+03 1.519843498754921711e+02 1.613495317038373287e+02 2.261996925096808582e+02 6.390065007590063573e+00 6.783816869147203832e+00
4.542880757885530585e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.498231788189710187e+03 1.181841306259257180e+02 1.436662427046467201e+02 2.270636959315146157e+02 5.370863830017398755e+00 6.528895397802433109e+00
4.720501457509580057e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.263631049214589893e+03 1.010204087511242506e+02 1.153710877118860481e+02 2.245902803320705630e+02 5.011461989034709852e+00 5.723376373640657100e+00
4.888069643608595527e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.140232536350380087e+03 5.016082773900961911e+01 4.958133372251722903e+01 2.261350419606534672e+02 2.649973938085449010e+00 2.619359530185895402e+00
5.026834116444614864e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.050004816122830107e+03 1.902705478709603995e+02 7.258427686130203256e+02 2.275998621025906914e+02 1.056230456558601460e+01 4.029300632496359924e+01
5.174975993744004299e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.929367621879970102e+03 1.316193810896570540e+02 6.816539365369226289e+01 2.273085818661015765e+02 7.753373313177016612e+00 4.015455320191254174e+00
5.344807023926835043e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.753339743356079907e+03 6.811462375305336536e+01 1.130839627746217957e+02 2.238025693267049689e+02 4.347197359330960964e+00 7.217221167348514044e+00
5.484975960170530129e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.629999809521940051e+03 3.421982923085465700e+01 9.550973802480075392e+01 2.214463392377986395e+02 2.324495950320962567e+00 6.487817275683129381e+00
5.620074525265835064e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.601824874727879887e+03 3.051526986724547896e+01 3.661174887955326085e+01 2.249311436268095576e+02 2.142504670020898505e+00 2.570543970062417305e+00
5.754306639885779617e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.580761940273429900e+03 4.202526118161449631e+01 7.670942612434009789e+01 2.287843096712849729e+02 3.041166453731809494e+00 5.551093005851948092e+00
5.884846762839185175e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.539567037792769952e+03 2.039038474911285448e+01 3.502730526379468756e+01 2.309055973625883951e+02 1.529083779845337165e+00 2.626712785931610838e+00
6.038150776555195165e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.490799734182219936e+03 9.759453466230547747e+01 4.118047555133239257e+01 2.331382900188995677e+02 7.631146694173954970e+00 3.219998445153075650e+00
6.180426205317134603e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.506030795952020071e+03 6.094093755331277862e+01 6.432078708062908845e+01 2.398475858979735449e+02 4.852668615345795189e+00 5.121802803041068053e+00
6.292566411691970174e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.456539882631449927e+03 8.171958042552114421e+01 4.655347669756656614e+01 2.401535430150053685e+02 6.736941091318673358e+00 3.837856588035491789e+00
6.412051270954485460e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.424160200706490059e+03 1.429123542098468533e+02 5.128323472203760502e+01 2.419782930225115365e+02 1.214108058432337067e+01 4.356753401954165383e+00
6.563193451857594951e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.268750686688149926e+03 1.403882635095822025e+02 1.577406610353259566e+02 2.337778447970339641e+02 1.293385139508305315e+01 1.453251303057694876e+01
6.720984701154570473e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.276537270984749966e+03 7.090758590787527282e+01 1.809129927382241476e+01 2.401317890651572782e+02 6.669278621694407327e+00 1.701593897757825991e+00
6.849738372939524922e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.244946264073500060e+03 8.628418806864056023e+01 3.284188941538741346e+01 2.416847717831059015e+02 8.375290927668832097e+00 3.187842229556381302e+00
6.971266579001119901e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.204196190085410080e+03 1.301698712212426017e+02 2.496736485373639880e+01 2.419136169062183512e+02 1.307505563404663285e+01 2.507874375501957243e+00
7.091722986040029930e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.174460104770000044e+03 1.261161177320470870e+02 1.410987267901873565e+01 2.430361615488590132e+02 1.304887966758274942e+01 1.459908804873107036e+00
7.206057839648099872e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.155704933741830018e+03 1.011478320547976182e+02 2.354321838675036815e+01 2.449746959565469808e+02 1.072014952988993564e+01 2.495227197594166224e+00
7.305919936518314728e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.071411468644530032e+03 9.113006471674748354e+01 9.174426760104711320e+01 2.391404565426256283e+02 1.017017547361740704e+01 1.023872092158943126e+01
7.391004249356999622e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.076388262114649933e+03 1.139738972604350238e+02 1.083322234699653563e+01 2.424867029686377009e+02 1.283791153429793042e+01 1.220243875703632908e+00
7.477339379067990066e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.060584981061550025e+03 1.135023475591327724e+02 1.126574118488201748e+01 2.435116980470083377e+02 1.303014368484731378e+01 1.293314451305400903e+00
7.568858319956055070e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.976107495781609487e+02 6.967793852126169440e+01 4.945923848761026420e+01 2.390622132546976957e+02 8.348628062077885659e+00 5.926076389884399553e+00
7.649107796641395396e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.776043582997830299e+02 7.610524778620310826e+01 3.114361906126339363e+01 2.391620932377304598e+02 9.309231394272787341e+00 3.809502823127854043e+00
7.726314671965855752e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.364020602020169690e+02 7.732674182051698608e+01 6.090354019235144278e+01 2.364305388756635011e+02 9.762047743775754682e+00 7.688714836876149761e+00
7.828237659660015169e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.744419251126970494e+02 3.375192019670873833e+01 6.828204662950304282e+01 2.314885357675473472e+02 4.467525150210667206e+00 9.038056467522372017e+00
7.938311955743049708e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.640160709803079726e+02 4.726849090653263374e+01 7.026797114030557623e+01 2.333399346367477847e+02 6.382767027697689777e+00 9.488436814799406704e+00
8.016896660384009721e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.583292338840730054e+02 4.199508285361116577e+01 3.451752084287943489e+01 2.348730771717292498e+02 5.745763948453348036e+00 4.722684499524670620e+00
8.077185368617984196e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.592459113004390474e+02 2.611943718249438007e+01 5.867985785807263710e+01 2.367657001104883250e+02 3.598612893976794513e+00 8.084634122450092164e+00
8.163775242649965236e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.362468142801850490e+02 6.456313100062595822e+01 2.794772468999087778e+01 2.360795005942229920e+02 9.113357123247777025e+00 3.944938727950272561e+00
8.303926474472774544e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.671062635700350256e+02 4.973790427778192225e+01 8.881049501206780405e+01 2.299912213725947083e+02 7.456125635138871388e+00 1.331343204230361188e+01
8.555976998245593990e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.347712536248160404e+02 6.079265914835139029e+01 4.786227198121753190e+01 2.319239969052235040e+02 9.594330495802052994e+00 7.553649767929597303e+00
8.902657430483959189e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.652755273363039805e+02 8.580663154456226493e+01 7.583180175941117795e+01 2.296256698545426218e+02 1.480845487077548128e+01 1.308700497747247660e+01
9.281525446363765752e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.936168336537430150e+02 1.011227125813663292e+02 8.374377066889701382e+01 2.261374359926948046e+02 1.926127229497934223e+01 1.595103146154285412e+01
9.677020776947149017e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.420936432442330215e+02 1.066719729998326329e+02 6.212464780244442863e+01 2.253091508618639693e+02 2.216791504279242631e+01 1.291036319868340954e+01
1.010795885392212057e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.674581262519749885e+02 6.342232956733562332e+01 1.002885989858331754e+02 2.185419542658791840e+02 1.482532773456263975e+01 2.344302642536257508e+01
1.067218262120654870e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.437208950166800037e+02 9.352062978246010516e+01 8.085111578610116112e+01 2.248061501987747022e+02 2.369058228007204292e+01 2.048114961823640456e+01
1.157044535617625058e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.460428435606600033e+02 1.119940920900132824e+02 6.376120476565813533e+01 2.443646403444128055e+02 3.067799027533695622e+01 1.746579291140174561e+01
1.270890923463294975e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.473163724740359726e+02 1.012226617724353730e+02 1.449839030685847661e+02 2.368486459534125856e+02 3.451385002357441323e+01 4.943510275980754187e+01
1.450338568424950125e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.966410610823410252e+02 1.270913327240989759e+02 1.027652007839108705e+02 2.497957408543950635e+02 5.351058531505268689e+01 4.326830104066773686e+01
2.032316127788354976e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.983576999368015095e+02 9.794127779461962291e+01 8.786554497137370845e+01 2.862304250388838796e+02 7.066469711268373999e+01 6.339504917490575053e+01
#
# Huang (arXiv:1604.01216):
4.6	0	0	2527.02918714556	152.994328922495	152.994328922495	231.24	7	7
5.08	0	0	2058.08681567363	125.0248000496	125.0248000496	230.46	7	7
5.58	0	0	1699.12385824951	103.420433961537	103.420433961537	230.01	7	7
6.1	0	0	1542.94415748455	90.1515721580221	90.1515721580221	239.61	7	7
6.57	0	0	1405.05162527887	79.8746203512576	79.8746203512576	246.27	7	7
7.07	0	0	1186.1058059534	68.1977957343118	68.1977957343118	243.49	7	7
7.58	0	0	1025.26688236646	59.1394518278208	59.1394518278208	242.71	7	7
8.04	0	0	915.213003700404	52.6784609291849	52.6784609291849	243.23	7	7
8.34	0	0	827.355555843095	40.8349234281639	40.8349234281639	239.89	5.92	5.92
8.65	0	0	752.344650339136	39.8908189381536	39.8908189381536	237.26	6.29	6.29
9.2	0	0	654.136224007562	31.1361058601134	31.1361058601134	235.3	5.6	5.6
9.62	0	0	576.548987296908	27.405982425733	27.405982425733	230.99	5.49	5.49
10.09	0	0	512.445749405008	25.2173294659266	25.2173294659266	228.41	5.62	5.62
10.58	0	0	449.295739366283	23.5206099177747	23.5206099177747	224.26	5.87	5.87
11.09	0	0	411.40568559072	25.6785623975002	25.6785623975002	224.94	7.02	7.02
11.58	0	0	406.833777043977	26.6496416011168	26.6496416011168	233.57	7.65	7.65
12.07	0	0	395.4397497613	20.3304995919275	20.3304995919275	240.02	6.17	6.17
12.73	0	0	362.015638720443	25.8272996040182	25.8272996040182	242.21	8.64	8.64
13.72	0	0	364.053075249258	41.4145487849451	41.4145487849451	261.78	14.89	14.89
14.95	0	0	300.738236037628	71.5479996868044	71.5479996868044	259.26	30.84	30.84
15.52	0	0	299.454996961021	110.763895439207	110.763895439207	268.57	49.67	49.67
16.55	0	0	249.029376876808	97.0868444063125	97.0868444063125	261.17	50.91	50.91
17.56	0	0	187.827337186918	77.9062777279072	77.9062777279072	240.66	49.91	49.91
18.54	0	0	134.86800777118	31.0689386719173	31.0689386719173	215.31	24.8	24.8
19.5	0	0	121.553451939513	27.6137057199211	27.6137057199211	214.99	24.42	24.42
21.25	0	0	140.274762408305	21.7367916955017	21.7367916955017	251.68	19.5	19.5
23.78	0	0	119.221052987117	18.0174624271692	18.0174624271692	259.65	19.62	19.62
26.22	0	0	85.1995181300514	13.1379473457298	13.1379473457298	242.02	18.66	18.66
28.71	0	0	60.9334946165919	9.22798093475137	9.22798093475137	224.11	16.97	16.97
31.29	0	0	45.5592641993512	7.08843476131951	7.08843476131951	211.2	16.43	16.43
33.73	0	0	41.7447010577097	6.76557996309966	6.76557996309966	217.93	17.66	17.66
36.19	0	0	36.7298293882163	6.17606395767755	6.17606395767755	219.33	18.44	18.44
38.73	0	0	30.3338431956152	4.91746424314084	4.91746424314084	213.31	17.29	17.29
41.25	0	0	23.519560697888	4.16662449954086	4.16662449954086	200.05	17.72	17.72
43.93	0	0	18.7357142016957	3.67521503930186	3.67521503930186	190.15	18.65	18.65
46.43	0	0	18.3607543267295	3.82073500440613	3.82073500440613	198.95	20.7	20.7
48.71	0	0	15.6845918897664	3.1286252445089	3.1286252445089	192.91	19.24	19.24
51.56	0	0	14.8813985799758	3.25310814609024	3.25310814609024	198.9	21.74	21.74
57.03	0	0	10.6232789243237	2.46436296114073	2.46436296114073	185.88	21.56	21.56
62.55	0	0	7.72848888914448	2.03290057961624	2.03290057961624	173.89	22.87	22.87
69.47	0	0	7.98935003348162	2.10678623311101	2.10678623311101	196.36	25.89	25.89
79.27	0	0	4.8764807460228	1.26529423298689	1.26529423298689	175.05	22.71	22.71
98.97	0	0	2.22777567416656	0.710318401389419	0.710318401389419	147.72	23.55	23.55
#
# Post & Helmi (virial mass):
280	0	0	0.2546465	0.05876458	0.05876458	141.29503075	67.87593725	67.87593725
